"stat" "pval" "FDR" "sign" "logHR" "GSE29013_P" "GSE29013_HR" "GSE30219_P" "GSE30219_HR" "GSE31210_P" "GSE31210_HR" "GSE50081_P" "GSE50081_HR" "GSE37745_P" "GSE37745_HR"
"TBC1D2" 0.241054741706118 0.241054741706118 0.599915388731032 "-" -0.209386482086134 0.919106620594228 -0.0549648876732606 0.00586694982510873 -0.596211022888177 0.478900442764285 -0.169118844134981 0.427230114801493 -0.152458521289219 0.61282118425267 -0.0969610015425607
"TBC1D20" 0.481786020982853 0.481786020982853 0.857336157686431 "+" 2.43713242569638e-09 0.0478645455318727 1.8814846231498 0.665902947605086 0.0639262558671441 0.888283369274289 0.0166140822117859 0.10442502493339 -0.36098300831882 0.236071939823834 -0.200236594105897
"TBC1D21" 0.448051336780608 0.448051336780608 0.827674450347716 "+" 2.43713242569638e-09 0.283025542266786 0.683921638147196 0.1389275817249 -0.420259028614595 0.221517768759613 -0.344832143933123 0.278727761020982 0.235865569963634 0.830629237087039 -0.0391446587038407
"TBC1D22A" 0.215791402526191 0.215791402526191 0.568054187706767 "+" 0.145815720139034 0.0376251088532122 1.54848527617717 0.265021004212626 -0.293513280518681 0.149771078405977 0.125416399718001 0.377749672876198 0.185305443272349 0.577380497148563 0.0973056253464322
"TBC1D22B" 0.0651542211628795 0.0651542211628795 0.307170538756187 "-" -2.43713242569638e-13 0.0408130364770834 -2.04411104580085 0.411411924493199 0.186701356684577 0.0278945386342043 0.0964112095626061 0.925346803721268 -0.0203900762257917 0.142691276268796 0.264085858051039
"TBC1D23" 0.224049155819317 0.224049155819317 0.578808639499831 "-" -2.43713242569638e-13 0.800547376284793 -0.107917032003693 0.00984848209156408 0.209136334132704 0.244737045205523 0.0925905082339488 0.54143394332012 0.128851595999659 0.702766007187162 -0.076489423942799
"TBC1D24" 0.0391086069832999 0.0391086069832999 0.23901849737002 "-" -0.266709150705206 0.00833529608912571 -1.83137686901518 0.353181903055469 -0.115135208237866 0.232093517698655 -0.0921316995239079 0.0266650848576529 -0.552548823523347 0.898873412923208 0.0248321787335272
"TBC1D25" 0.647989558565668 0.647989558565668 1 "-" -0.0649100786169743 0.428829280474525 -0.337526711763959 0.660423757080223 0.0805360494001759 0.559002390208724 -0.0829454833001039 0.401600419092086 0.171592954616679 0.0618870723336404 -0.349290320591832
"TBC1D28" 1 1 1 "-" -2.43713242569638e-13 0.944946668302975 -0.0422677220139151 0.262774318531065 -0.242814759031914 0.731040425498208 -0.0505423517937333 0.15777379797456 0.29381987972519 0.617329627644193 0.0928587511973405
"TBC1D2B" 1 1 1 "-" -0.136237495292107 0.375410878691913 -0.500603734189212 0.753782480259605 -0.0506763478286578 0.469031974664316 -0.122509253304647 0.979187903958116 -0.0055500468148221 0.0969226141007214 -0.287573335039856
"TBC1D30" 0.0710401727546262 0.0710401727546262 0.321117544934675 "-" -0.145451680871634 0.1436980789005 -0.876439718263757 0.133371980373216 -0.150250732922344 0.724675498366006 0.0118446991983155 0.0116464910628171 -0.537502052542494 0.213725976084767 0.199632996981809
"TBC1D31" 0.111418139643756 0.111418139643756 0.403774762673235 "+" 0.0106386677233661 0.49847867962651 0.454770870460194 0.03613424387397 0.297624856617114 0.106456996629822 -0.178645118330843 0.532830673033317 -0.120328058084488 0.213127718475733 0.215290721381624
"TBC1D32" 0.860768195787598 0.860768195787598 1 "+" 0.050237203583904 0.332887016275149 0.691465064787799 0.202088040946449 0.253205118404312 0.339320809592135 -0.121403116549189 0.861348758657527 -0.0364438405144952 0.351924844808788 0.175804150326586
"TBC1D4" 0.17128344953369 0.17128344953369 0.503557091303911 "-" -0.310839429150202 0.456979188392071 -0.415593882283136 0.354064052997922 0.141153696071225 0.0489807030347196 -0.583684245656876 0.105121273973153 -0.348212240580758 0.920034002470574 -0.0171366599770352
"TBC1D5" 0.715955817417951 0.715955817417951 1 "-" -0.160602280188162 0.499067775087049 -0.347248508227013 0.0697198850363341 -0.270689315905094 0.736521834503879 -0.0687547342689254 0.369616786646643 -0.201913557815069 0.349076448841683 -0.165830848509155
"TBC1D7" 0.0276647421179621 0.0276647421179621 0.204492893965203 "-" -2.43713242569638e-13 0.0180503002714729 -1.27028243076683 0.0873305274691684 0.195309950459361 0.0726877459070039 0.140550962040687 0.309048162205505 -0.214135438272886 0.314239505512844 0.176018745802017
"TBC1D8" 0.0095629152980906 0.0095629152980906 0.126033114641174 "-" -0.304901717956021 0.646656470485753 -0.271760675233761 0.0129649174346999 -0.369259321367597 0.0523771639544383 -0.298242265848064 0.0213952301774214 -0.5466765786013 0.94420556399285 0.0128014531182076
"TBC1D8B" 1 1 1 "+" 2.43713242569638e-09 0.598441102015025 0.420512855158266 0.373408482303444 -0.137964897918031 0.369842653704361 -0.0600631865444564 0.957627075971378 0.0124704306689284 0.65878456076314 -0.0834548253865425
"TBC1D9" 0.158151767308182 0.158151767308182 0.482826454092822 "-" -0.230612813973934 0.037733344135031 -1.17970566290952 0.961643258777289 0.00831115357329463 0.588630448932574 -0.0716815543985114 0.0591523186918486 -0.416415034478524 0.118635722835998 -0.269832950138172
"TBC1D9B" 1 1 1 "+" 0.00959205171587095 0.84614600358758 0.103877837988411 0.837800765097374 -0.0295844013491099 0.51349822948989 0.102566606206482 0.371698997313933 -0.186087497488523 0.790344100920521 0.0505399607387671
"TBCA" 0.143961759168135 0.143961759168135 0.46120498278591 "+" 0.0644088375904774 0.0129755987662988 2.51410359288924 0.650763907945515 -0.053352068747962 0.152133755826741 -0.149288963120755 0.39474359896169 -0.178470008619123 0.29796426817721 0.212146109375026
"TBCB" 1 1 1 "+" 0.0440132433304899 0.357267254353496 0.746154802457654 0.0886417737693339 0.248936726452928 0.760656250663204 0.0219870260760591 0.672218304987335 -0.0993730026207648 0.590353881247574 -0.100276987838486
"TBCC" 0.531695225561959 0.531695225561959 0.905976235678001 "+" 2.43713242569638e-09 0.654970291375557 0.306710407351962 0.483784969930226 -0.156827187722698 0.51951155352419 0.0709926951569352 0.132756435975953 -0.334701281097165 0.15715804882448 0.244403691096246
"TBCCD1" 0.0575141111712273 0.0575141111712273 0.287424816608126 "+" 0.245853387596536 0.0335816151024851 2.15378025983621 0.00575364715839648 0.241063388800556 0.512966044435193 0.0827545895101252 0.40394432821245 0.169489718829981 0.403976295656017 0.148946387892283
"TBCD" 0.943382964319926 0.943382964319926 1 "-" -0.0804777280381374 0.306258186457567 -0.514910419441914 0.784117763450676 0.0417697036683492 0.483400323994868 0.0777342708734491 0.216945862797679 -0.280973888108145 0.414115274657607 -0.1526565051897
"TBCE" 0.495188180209889 0.495188180209889 0.869741125948214 "+" 0.0263440096459148 0.792163435687654 0.200141286867093 0.158967690711852 -0.187196676089463 0.682697210379215 0.0332012565307752 0.478358519860534 -0.146785521312663 0.0520473993324145 0.34120016631226
"TBCEL" 1 1 1 "-" -0.0312322498416557 0.674632521193375 -0.212921870496475 0.879295551882837 -0.0318133759955079 0.672731989925635 0.0486151099138755 0.488559799953887 -0.146231519877794 0.946194793534423 -0.0118031146288104
"TBCK" 0.0269525233059599 0.0269525233059599 0.202607435491679 "-" -0.204279428175689 0.0469114228661036 -1.63206299504532 0.0157939559798628 -0.273287716517543 0.617887099990901 0.0567796193589086 0.0143635151590904 -0.46417732982475 0.9486705416024 0.00993661221825328
"TBK1" 0.293872923385376 0.293872923385376 0.663533475953062 "+" 0.189912658542229 0.33438447333019 0.694349330346524 0.0120889774040528 0.431777807227072 0.854491557974287 0.00762547411453394 0.293420306985733 0.234603161240717 0.330944445154438 0.188304847651762
"TBKBP1" 0.0802939587065916 0.0802939587065916 0.342366291337168 "-" -2.43713242569638e-13 0.0235040042735787 -2.87933468807049 0.262312044893216 0.173587541665808 0.0612101375476331 0.509021302457255 0.326830798882258 0.217574768480046 0.582624358367867 0.113237864174808
"TBL1X" 0.322445432545196 0.322445432545196 0.695082639051211 "+" 0.00795866238900666 0.706600464642856 0.282119040220197 0.783419690583951 -0.0159405981995245 0.0578872236268391 -0.205532214140965 0.686654427580454 0.0908361763832243 0.131299177294561 0.305412621196529
"TBL1XR1" 0.0495260000065269 0.0495260000065269 0.269247429765213 "+" 0.241795169330862 0.178068719345974 0.883060785251924 0.64694737941139 0.0679598124519337 0.0440683802765402 0.174974312135321 0.211469785120809 0.263856878548452 0.0643928176410381 0.315735862846289
"TBL1Y" 1 1 1 "-" -0.108333394974841 0.320463627631052 -0.818913297995785 0.451566261844502 -0.184561967416037 0.45810076380902 -0.100851084244636 0.865377732912263 -0.0327563121817015 0.784754123211096 0.0473980579343543
"TBL2" 1 1 1 "-" -0.1338470668864 0.0772554398952537 -1.67972611711024 0.505042230067895 0.108810931891339 0.750228386765389 -0.0312102148370897 0.276273383582388 -0.234038167173152 0.952509911007598 0.010292393338889
"TBL3" 1 1 1 "+" 2.43713242569638e-09 0.186985232597818 1.17572857680231 0.819087234218773 0.0323162347536781 0.443270521795234 -0.136392284507275 0.639767380685425 -0.11872564543969 0.302735209585983 -0.209964861882946
"TBP" 0.0192542091982217 0.0192542091982217 0.173871102696246 "+" 0.141349622645661 0.914798955073588 0.0773222766789139 0.22630268641649 0.191021816626939 0.179791099862394 0.279611922090737 0.0783640894312259 -0.409251033040769 0.00794249118525584 0.484535353666257
"TBPL1" 0.196305709275983 0.196305709275983 0.54286844366199 "+" 0.144813636706718 0.038425809126458 1.24807133084244 0.490545131708957 0.0716009249417276 0.727769929036008 0.0297269546751165 0.545204628784097 -0.119768798796656 0.017044812552305 0.453652402027691
"TBR1" 0.0271001318334258 0.0271001318334258 0.202978780092683 "-" -2.43713242569638e-13 0.439410228360213 -0.514552941638661 0.738200102119167 0.0599449602072852 0.127473127815804 0.294563910762273 0.00338239946538831 0.649822121750795 0.277858081208623 -0.216920439959316
"TBRG1" 0.28672306056302 0.28672306056302 0.655390268548312 "-" -0.115867104637391 0.852928199951508 -0.107895425433253 0.851733790817665 0.0656637208153101 0.02530065299174 -0.440802765837007 0.243533307155488 0.270711400816504 0.851575967561183 -0.0340678716292303
"TBRG4" 0.971891011792657 0.971891011792657 1 "+" 2.43713242569638e-09 0.525438838447369 0.441382056583026 0.950844276332571 0.0125362685419299 0.437526690324205 -0.156101301347796 0.15378106304351 -0.355256243404709 0.520298706422861 -0.105425343688572
"TBX1" 1 1 1 "+" 2.43713242569638e-09 0.410875846707855 0.490547498282427 0.676005890458651 0.0679030366536129 0.475095611435184 -0.0887903539708938 0.841271593348814 0.0407046802548264 0.76964014162447 -0.0556035132207514
"TBX10" 1 1 1 "+" 2.43713242569638e-09 0.997781980949887 0.00158179878675121 0.770323461794729 -0.0430861667606569 0.324006419856426 -0.250932931612568 0.919947320332476 -0.0219679482101049 0.783703964039386 0.0543618503244298
"TBX15" 1 1 1 "-" -0.0698667368959042 0.882636269501294 -0.0829502591581731 0.648608378249402 -0.0384148733058231 0.344450873587943 -0.112408034013723 0.488761154478667 -0.145508746899375 0.606607961993241 0.0899442601020107
"TBX18" 0.000145064475699463 0.000145064475699463 0.0183809255350847 "+" 0.130696797325924 0.543337767019033 0.307658359464691 0.219363853271801 -0.167763516135171 6.53172418097304e-05 0.297964310972859 0.0885290006610359 0.351262618993781 0.112173299879348 -0.300945067353275
"TBX19" 1 1 1 "+" 0.0250828853808741 0.779770423371762 0.214857623643467 0.310653716550651 0.170999167034336 0.797538134876093 0.0339782551038247 0.636773348895318 0.0970997971145071 0.161547221654622 -0.25088529797743
"TBX2" 0.126036771865212 0.126036771865212 0.431528453798934 "-" -0.560908857410326 0.599625029417626 -0.356041429179399 0.088353788046528 -0.786166514794041 0.065735723118747 -0.893311274623304 0.540725459292136 -0.12531410134571 0.188377246188886 -0.251443854574338
"TBX20" 0.369709304414978 0.369709304414978 0.748535748193989 "+" 0.297902656778464 0.0545006831904647 1.92832318218678 0.962514577508169 0.0105415461059738 0.247779040390539 0.273425833930306 0.112865201605635 0.365225910094284 0.839386330880734 0.0384195193962637
"TBX21" 0.0548587126310072 0.0548587126310072 0.281590559380596 "+" 2.43713242569638e-09 0.335388119548046 0.616527990116254 0.190515182305808 0.26870255063472 0.0532503410835662 -0.482582019167501 0.182576679095221 0.260755679857608 0.133412355276933 -0.278853927500029
"TBX22" 0.923772592882893 0.923772592882893 1 "+" 0.0682274951251158 0.533879220634343 0.402498752545141 0.589333466836037 -0.0934970111867141 0.710176138367894 0.0332659078776514 0.100224654803612 0.321620138084921 0.420756889304812 -0.125745161705672
"TBX3" 0.105459252023118 0.105459252023118 0.393199787663581 "+" 2.43713242569638e-09 0.308509208054268 0.605263508452108 0.105724469066211 -0.529882516701904 0.0312334740941572 -1.11243652596085 0.338897618806052 -0.209671316954777 0.709403497285231 -0.0660283206992405
"TBX4" 0.186811408917732 0.186811408917732 0.528046582171815 "-" -0.430589938077577 0.0856532869979546 -1.48708917722996 0.10160143107291 -0.57559947333418 0.127102751080143 -0.538075505468381 0.296880973336921 -0.241703355767525 0.946688505994794 -0.0124396555461831
"TBX5" 0.184089208928252 0.184089208928252 0.523663346309604 "-" -0.542191947370287 0.172040177842515 -0.892882261034036 0.532826020632748 -0.20705637448273 0.0345270175403297 -1.01175215810893 0.290250707607935 -0.239942764862365 0.665815200503031 -0.0726716911165413
"TBX6" 0.856621379580667 0.856621379580667 1 "-" -0.168865816654832 0.0426449605387759 -1.23321543708978 0.861968467553685 -0.0308536593278723 0.27188887057436 -0.254143786763097 0.790881465386354 0.0549793193638094 0.708718063819963 -0.0646776637269311
"TBXA2R" 0.901660194336848 0.901660194336848 1 "-" -0.0177705509281721 0.80156162660953 -0.155562197831395 0.869043515207866 0.0526476528650516 0.375845980180458 -0.254317630811913 0.0818428193567162 0.371813224333079 0.988916516298269 0.00233041775314185
"TBXAS1" 1 1 1 "-" -0.0323784680117097 0.51052890206328 -0.542528141054988 0.214335714641666 -0.259174551392644 0.371040584903346 0.118561298981526 0.921395511430308 0.0224861784126873 0.615690793585937 -0.0936807336503134
"TC2N" 0.0407852869025034 0.0407852869025034 0.244388119924765 "-" -0.13729865585224 0.878364379549892 -0.0964958586799777 0.0114771234893234 -0.284806717548904 0.250524977020328 0.0802616509915579 0.0269439683350488 -0.518126091318061 0.843011695537628 -0.0381424644700759
"TCAIM" 0.129669640975461 0.129669640975461 0.438647017569291 "-" -0.0449617702344982 0.0793554481926889 -1.06073335704474 0.572317525836642 -0.0596290425852851 0.134284359854927 0.0692075120945547 0.215695543673368 -0.260057550628671 0.143623831860621 0.268573815216617
"TCAP" 0.0028792569836506 0.0028792569836506 0.0704795752674548 "+" 2.43713242569638e-09 0.012968719253675 2.58121538489734 0.140592060738645 -0.380668010614732 0.00307185490537602 -0.977601126428269 0.470511808776479 -0.159719493861593 0.282580986170991 -0.206877215452667
"TCEA1" 0.292680159336936 0.292680159336936 0.661582964468321 "-" -0.103218438916075 0.712874512499109 -0.260213464783545 0.591311727358975 -0.0493611641395275 0.284552555679884 0.0860237659048549 0.0186433505693175 -0.490276675541501 0.813374101577685 -0.0417123994640325
"TCEA2" 1 1 1 "+" 2.43713242569638e-09 0.201000804546524 0.728563857693653 0.517695153929761 -0.0809843833239687 0.97797149581658 -0.00347759676705121 0.279210079097495 -0.212126798586323 0.159156191651173 -0.252515034397244
"TCEA3" 0.0960544765377361 0.0960544765377361 0.374444921619489 "-" -0.18000508064556 0.369346458061898 -0.693620506516411 0.184548714865599 -0.187469909118457 0.901716436423701 -0.00715001531138605 0.00262669590929583 -0.64549274232191 0.415883274656271 0.160510593540242
"TCEAL1" 0.00520630975926214 0.00520630975926214 0.0940104421966519 "+" 2.43713242569638e-09 0.367502731168261 0.518757994729792 0.00493563152881472 -0.294507313743042 0.140093191281618 -0.308655352843645 0.013909309327098 -0.55594542041647 0.570508267662158 -0.113689026131159
"TCEAL2" 1 1 1 "+" 2.43713242569638e-09 0.468013233578326 0.397260679099767 0.21120109698453 -0.362596925246651 0.990910148396156 -0.00129353225927136 0.146348512882361 -0.389781968020512 0.818587765202834 -0.0304409457254714
"TCEAL3" 0.684059113763245 0.684059113763245 1 "-" -0.131107987485626 0.788044038361631 -0.188920880952486 0.51896088095866 -0.0910557612643173 0.709604436736861 0.0495240762214097 0.162101944275119 -0.285597803042212 0.11346646840698 -0.346888103022503
"TCEAL4" 1 1 1 "+" 2.43713242569638e-09 0.639354260737715 0.300967694278676 0.678898263702937 -0.0511208186745657 0.709005876908366 -0.0775828671943353 0.515579708390448 -0.136974733598179 0.484946036533618 -0.12909401952999
"TCEAL7" 1 1 1 "+" 2.43713242569638e-09 0.267730954783348 0.773677157751046 0.818376514645004 0.030385263344505 0.49561186579349 -0.215460814844272 0.931373692263928 0.0175089671683324 0.697468750208194 -0.0710681156322084
